ds,SALES,yearly,trend,monthly,weekly,holidays,KPM_COST_EMOD,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE,TRADE_COST_TRADE_TPR_DISPLAY,TRADE_COST_TRADE_TPR_FEATURE,TRADE_COST_TRADE_TPR_FEATURE_DISPLAY,TRADE_COST_TRADE_TPRONLY
2022-02-11,222342819.48022413,73758283.70656711,196004164.47394,-296276.31623266154,26582825.88578226,0.0,0.0,7367.368359,2533.1879999999996,9245.95,0.0,904.73,90.60000000000001,24.7,5389.07
2022-02-12,277626456.97043544,74854930.93134372,196010414.56481212,967846.4964597372,36253865.72218891,0.0,0.0,7212.968844000001,2884.8119999999994,8812.625,0.0,1284.63,118.8,33.3,6920.46
2022-02-13,281367911.74044216,75370061.22952856,196016664.6556843,3635938.6687933938,24965511.66544838,0.0,0.0,7386.576954,2310.28,7381.125,0.0,1377.9,90.7,53.5,6775.01
2022-02-14,167229656.34011278,75302861.84930408,196022914.7465565,9767115.853576545,-19733346.41688545,0.0,0.0,7244.657781,1313.0320000000002,4301.625,0.0,669.1999999999998,75.3,32.1,3851.17
2022-02-15,156430200.4600537,74662855.31010166,196029164.8374286,17819122.403365593,-25645170.266785517,0.0,0.0,7331.860761,1584.184,4500.375,0.0,626.72,338.70000000000005,159.1,3736.1999999999994
2022-02-16,162068165.48991743,73469782.77473219,196035414.92830077,23205919.38872453,-23077974.783453178,0.0,0.0,7537.068932999999,3406.62,4481.0,0.0,2089.9399999999996,8973.489999999998,5987.89,4090.3399999999997
2022-02-17,157937089.81995353,71753249.0255862,196041665.0191729,22306604.939473744,-19345711.80634156,0.0,0.0,7505.818203,3689.3360000000002,4323.875,0.0,2029.1600000000003,8842.58,5803.400000000001,3890.44
2022-02-18,181617841.41997087,69552137.28151694,196047915.11004505,16151884.599198475,26582825.885798305,0.0,0.0,7583.216354999998,3511.2000000000003,5080.5,0.0,2358.27,10537.1,7070.999999999999,4383.399999999999
2022-02-19,201567726.76990056,66913808.05468835,196054165.2009172,9956646.744793998,36253865.72218999,0.0,0.0,7700.037530999999,3725.3719999999994,5966.75,0.0,2695.63,11486.780000000002,7717.9,4968.3099999999995
2022-02-20,217538063.3099171,63893101.81319046,196060415.29178932,8515534.413089337,24965511.665413145,0.0,0.0,7876.688886000001,3783.5840000000003,5148.875,0.0,2847.9999999999995,12158.71,8378.9,5197.71
2022-02-21,193300909.4199414,60551170.23353572,196066665.3826615,11612116.705785252,-19733346.416935623,-75075631.63310307,0.0,7641.401313,3108.308,5615.75,0.0,2368.5999999999995,11093.179999999998,7428.889999999999,4664.82
2022-02-22,161839092.0999588,56954165.16320102,196072915.4735336,13914057.00398522,-25645170.26679732,0.0,0.0,7574.463975000001,1902.936,3498.0,0.0,1969.1099999999997,9302.689999999999,5922.9800000000005,4155.92
2022-02-23,172013204.7999182,53171817.95213523,196079165.5644058,9795060.592885047,-23077974.78348748,0.0,0.0,7452.616554000001,2768.6960000000004,3453.0,0.0,9173.820000000003,12.9,25.8,14451.529999999997
2022-02-24,165672200.31993064,49275944.460190594,196085415.65527797,-1170662.2385317115,-19345711.80633216,0.0,0.0,6941.17416,2611.028,3693.125,0.0,8937.029999999999,19.35,28.38,13673.67
2022-02-25,184837587.50989652,45338912.74020131,196091665.74615005,-13166710.060200969,26582825.88583032,0.0,0.0,7679.5805580000015,2480.68686,5545.875,0.0,10004.53,19.35,29.67,15847.289999999999
2022-02-26,206491719.63997617,41432111.09152926,196097915.83702224,-18739665.123998377,36253865.72219269,0.0,0.0,7822.992348,2837.44376,4882.375,0.0,11552.13,15.48,25.8,17323.710000000003
2022-02-27,237389786.5599543,37624453.86773002,196104165.9278944,-15074971.345638702,24965511.665565137,0.0,0.0,7995.622092000001,2922.35728,4892.875,0.0,12761.960000000003,21.93,24.51,19397.74
2022-02-28,181965672.05997315,33980961.11838292,196110416.01876652,-6366398.802214591,-19733346.41690119,0.0,0.0,9097.152449999998,1610.8969200000004,4988.375,0.0,9384.119999999999,19.35,30.96,16100.539999999999
2022-03-01,170163724.80991587,30561445.895943325,196116666.1096387,-194231.3056545305,-25645170.266759723,0.0,0.0,7538.716209000001,1136.67532,4871.074999999999,0.0,7995.110000000001,11.61,29.67,16533.49
2022-03-02,208688693.53983885,27419339.93139544,196122916.2005108,-1196824.0762464092,-23077974.783428352,0.0,0.0,7499.725935000001,1427.4779500000002,7076.375,0.0,534.71,2341.15,491.95,5004.97
2022-03-03,228398489.38981086,24600684.4739532,196129166.291383,-7625787.887609723,-19345711.80641816,0.0,0.0,7446.285741,3678.86608,14089.8,0.0,525.69,2503.3999999999996,680.5,5277.160000000001
2022-03-04,267082329.2998438,22143308.51354046,196135416.38225517,-13576400.411911024,26582825.885862328,0.0,0.0,7356.032765999998,3426.06894,19451.024999999998,0.0,714.8899999999999,3061.7200000000007,721.7,6366.840000000001
2022-03-05,284172326.08985066,20076211.493553497,196141666.47312725,-14497795.84272325,36253865.72219376,0.0,0.0,7438.574138999999,2871.82137,20026.175000000007,0.0,732.74,3655.0,648.6000000000001,7532.500000000001
2022-03-06,312901564.1500373,18419162.12182512,196147916.56399944,-10847935.413048996,24965511.66555673,0.0,0.0,7470.410403000002,2781.0090599999994,23595.400000000005,0.0,792.2200000000001,3868.4000000000005,695.0999999999999,7854.88
2022-03-07,234753474.80985513,17182519.15504123,196154166.6548716,-6853395.936771314,-19733346.41695136,0.0,0.0,7415.841441,2581.2314799999995,11189.35,0.0,583.89,3012.08,649.7,5802.629999999999
2022-03-08,227301514.14979756,16367274.226406932,196160416.7457437,-6055591.315345773,-25645170.266771525,0.0,0.0,7431.6456419999995,1938.95012,11401.050000000003,0.0,482.36999999999995,3065.08,631.5000000000001,5821.720000000001
2022-03-09,189380375.3199832,15965311.069119832,196166666.8366159,-8121193.114504088,-23077974.783472445,0.0,0.0,7355.018349,2143.35044,9464.759999999998,0.0,517.75,2150.69,1447.9,4833.780000000001
2022-03-10,197175671.88999832,15959870.01454912,196172916.927488,-9764992.254215876,-19345711.806373976,0.0,0.0,6649.4761260000005,1404.5044599999999,12110.45,0.0,725.72,2278.89,1634.4,4891.279999999999
2022-03-11,225304077.23001063,16326201.561931811,196179167.0183601,-8418697.008228889,26582825.88589433,0.0,0.0,6773.584631999999,1810.5958500000004,12217.199999999999,0.0,753.42,2779.7299999999996,1636.3,5750.65
2022-03-12,221126221.53002575,17032388.259812467,196185417.10923237,-4709343.077734184,36253865.722188815,0.0,0.0,7022.048264999999,2476.4628300000004,10709.1,0.0,808.24,2810.0400000000004,1469.1899999999998,6098.290000000001
2022-03-13,246131188.7900592,18040310.22599128,196191667.20010445,-1313354.0591728406,24965511.66549468,0.0,0.0,6822.449382,2391.01313,11014.299999999997,0.0,791.3299999999998,2810.4,1545.0,6914.299999999998
2022-03-14,198747444.09001103,19306726.460937545,196197917.29097655,359268.6818177184,-19733346.416862857,0.0,0.0,7235.212565999999,2134.9342,8821.3,162.58000000000007,579.05,2402.3999999999996,1270.8000000000002,5369.460000000001
2022-03-15,184489579.50007394,20784441.75382111,196204167.3818488,1937071.8705356936,-25645170.26678333,0.0,0.0,7073.205779999999,2505.21462,7804.799999999999,420.65000000000003,510.65,2272.44,1203.0,4963.870000000001
2022-03-16,190883070.47017065,22423527.493095607,196210417.4727209,6265092.783892035,-23077974.783460032,0.0,0.0,4607.1696569999995,1689.8280900000002,7351.049999999999,2379.516666666667,536.63,3040.2000000000003,926.35,5248.09
2022-03-17,186983156.10013196,24172564.099260565,196216667.56359303,13805014.178884337,-19345711.806399345,0.0,0.0,6807.0748889999995,2280.3297700000007,6352.499999999998,4393.483333333334,503.48,3288.7100000000005,958.84,4979.840000000001
2022-03-18,199843659.62024376,25979873.09708784,196222917.6544652,21151257.35922212,26582825.885910388,0.0,0.0,7219.012035000001,2688.5502,8240.199999999999,5416.9833333333345,596.1800000000001,3540.2299999999996,953.72,5430.2699999999995
2022-03-19,224407186.2203014,27794708.01168234,196229167.7453373,23606848.837257177,36253865.72219592,0.0,0.0,7471.2634259999995,2994.661780000001,9589.000000000002,6480.166666666668,686.6299999999999,4082.8399999999997,988.5400000000002,6499.33
2022-03-20,258073060.56066138,29568375.257663578,196235417.83620957,19617521.21608234,24965511.66548627,0.0,0.0,7498.005579,3034.53535,9742.149999999998,7586.1500000000015,746.22,4293.56,1141.1799999999998,7512.760000000001
2022-03-21,198071264.0202957,31255258.920568373,196241667.92708164,12682575.727160191,-19733346.416870728,0.0,0.0,7459.311096000001,2983.82923,7456.099999999999,5610.966666666666,470.43,3161.9599999999996,1043.42,5615.489999999999
2022-03-22,182610212.13018125,32813726.711170036,196247918.01795375,8507778.595775453,-25645170.26679513,0.0,0.0,7465.414484999999,2422.63191,6497.699999999998,4663.8,468.36999999999995,3179.28,900.93,5215.74
2022-03-23,175960017.39019433,34206898.297145404,196254168.108826,9748998.288244044,-23077974.78349434,0.0,0.0,7511.503617000001,1569.3021099999999,5508.4,4930.566666666666,698.84,2158.51,746.89,6160.3600000000015
2022-03-24,177181938.3501338,35403261.557801954,196260418.1996981,13282812.227272136,-19345711.80635516,0.0,0.0,7430.002638000002,1186.95484,5550.349999999999,5785.283333333333,721.8500000000001,2278.6099999999997,685.0400000000002,5963.459999999999
2022-03-25,199845648.3502675,36377126.93337335,196266668.29057023,12848682.313623514,26582825.885786112,0.0,0.0,7424.369415000001,1191.0707,7115.75,6074.85,791.19,2636.21,774.94,6828.369999999998
2022-03-26,216690855.69028237,37108914.810520485,196272918.3814424,4919303.4894598415,36253865.72219259,0.0,0.0,7461.028017,1191.11547,7149.499999999999,6259.066666666667,984.49,3125.8700000000003,794.8800000000001,7900.870000000001
2022-03-27,253406074.79047996,37585275.65947065,196279168.4723145,-7547638.64056476,24965511.665451035,0.0,0.0,7397.088534,1204.0027799999998,7586.850000000001,7050.633333333335,1134.26,3250.6299999999997,898.07,9161.959999999997
2022-03-28,194462964.0401929,37799047.27691448,196285418.56318668,-17098621.6838642,-19733346.4168786,0.0,0.0,7513.927254,1190.12685,6025.350000000001,5011.783333333334,768.9700000000001,2447.08,739.4900000000001,7136.409999999999
2022-03-29,182916821.26014134,37749057.86034865,196291668.65405884,-17948129.979516875,-25645170.266757533,0.0,0.0,7477.084122,1046.12375,6591.0,4380.616666666667,690.09,2440.06,727.4800000000001,7484.650000000001
2022-03-30,208338094.72983116,37439787.62316398,196297918.74493095,-10881807.000649776,-23077974.783444997,0.0,0.0,7438.473024000001,1189.60764,9430.45,4342.6500000000015,7001.230000000001,45888.63999999999,35376.649999999994,12948.47
2022-03-31,226586514.2398051,36880905.14726046,196304168.83580312,-2537723.3846829864,-19345711.80631097,0.0,0.0,7462.861836000001,1192.9263400000002,15450.6,5482.066666666668,7824.540000000001,49935.75000000001,39545.14,14387.000000000002
2022-04-01,259099227.0900474,36086697.57175522,196310418.9266753,242795.7629344539,26582825.885818124,0.0,0.0,7437.609425999998,1103.4106699999995,23971.6,6144.916666666667,9327.66,57875.749999999985,45345.72,16945.920000000002
2022-04-02,273471577.6001525,35075415.96052724,196316669.01754743,-4065375.0231282273,36253865.72219367,0.0,0.0,5064.992213999999,1186.5730499999997,24931.600000000006,6173.69,10270.039999999999,60831.96000000001,47055.889999999985,19041.74
2022-04-03,307630326.20040005,33868558.728648074,196322919.1084196,-11041050.075977564,24965511.665415805,0.0,0.0,5069.250341999999,1214.4614899999997,27920.300000000003,6828.783333333334,12163.879999999997,64713.64,50654.08999999999,20884.600000000002
2022-04-04,239022472.9399212,32490116.81067321,196329169.1992917,-14764884.196087852,-19733346.416928764,0.0,0.0,5094.826983,1207.05366,15457.900000000001,5505.683333333333,8687.029999999999,48787.16,38942.44,16247.04
2022-04-05,224612862.66981167,30965804.317199662,196335419.29016387,-13021717.440010298,-25645170.266815662,0.0,0.0,5679.124254,1195.64932,12867.0,5017.3,8232.58,47518.93,36797.75,15381.960000000003
2022-04-06,198710736.09997708,29322297.769048154,196341669.381036,-8601778.494298013,-23077974.783479303,0.0,0.0,5058.474458999999,1187.75512,11224.2,4063.633333333334,3973.8399999999997,27563.470000000005,14659.130000000001,10014.43
2022-04-07,199623005.15989932,27586505.659546982,196347919.47190815,-5974336.327308509,-19345711.80633635,0.0,0.0,5018.795174999999,1185.7727699999998,11316.75,4050.066666666667,3972.23,25998.72,13506.150000000001,10452.86
2022-04-08,215541090.84992176,25784888.135389823,196354169.56278032,-6905126.629289201,26582825.88585013,0.0,0.0,5072.04558,1191.86354,12969.25,4450.2,4427.08,28533.709999999995,14885.420000000004,11305.619999999995
2022-04-09,237106077.21998596,23942844.08286891,196360419.6536525,-9217711.211229408,36253865.722194746,0.0,0.0,4996.497888,1197.80095,13190.5,4859.5,5083.12,31176.219999999998,16591.280000000002,12693.089999999998
2022-04-10,267759027.7305171,22084179.952111423,196366669.74452463,-9506292.292391855,24965511.66554098,0.0,0.0,5123.326929000001,313.87596999999994,13932.75,4675.0666666666675,5310.900000000001,34303.049999999996,18694.379999999997,13238.999999999998
2022-04-11,212188961.59996486,20230671.3526346,196372919.8353968,-6703237.000103153,-19733346.41697894,0.0,0.0,5175.8462519999985,3314.191999999999,10374.0,3348.7333333333336,3921.91,25344.740000000005,13897.410000000002,10136.940000000002
2022-04-12,200283159.2099191,18401724.9229332,196379169.9262689,-2817214.173165024,-25645170.26677807,0.0,0.0,5055.465335999999,1893.6119999999999,9272.25,3262.9500000000003,3758.9800000000005,24625.589999999997,12331.39,9723.019999999999
2022-04-13,196964867.2499137,16614144.333835714,196385420.01714107,-296276.3162401177,-23077974.78346689,0.0,0.0,5087.413266,1497.5239999999997,8794.5,3733.616666666667,2556.4000000000005,14681.42,12159.59,11108.210000000001
2022-04-14,208033516.7198997,14882000.650199782,196391670.1080132,967846.496442476,-19345711.80629216,0.0,0.0,4985.4886559999995,1501.2760000000003,9993.75,3337.216666666667,2856.3099999999995,15713.75,13115.390000000003,11989.01
2022-04-15,248825068.95007312,13216603.76564666,196397920.19888535,3635938.66879194,26582825.88586618,0.0,0.0,5128.99158,1498.5040000000001,11271.0,4921.333333333334,3626.76,18519.18,16175.23,15102.099999999999
2022-04-16,277883490.4901165,11626568.351217894,196404170.28975752,9767115.85357389,36253865.72219583,0.0,0.0,5204.970308999999,1497.692,10052.25,4545.200000000001,3933.6700000000005,20122.58,17654.95,16963.14
2022-04-17,170859044.3299321,10117964.823340012,196410420.3806297,17819122.40336689,24965511.66553257,0.0,0.0,4996.088604,1487.1080000000002,4426.5,2084.8666666666663,2091.95,11485.200000000003,9077.24,10070.75
2022-04-18,167150868.43991807,8694543.327060815,196416670.47150183,23205919.388722792,-19733346.416944508,0.0,0.0,5055.250989,1505.4480000000003,5694.0,2492.833333333334,1842.3500000000001,11977.050000000001,9759.15,9967.799999999997
2022-04-19,162240181.09993866,7358016.720731532,196422920.562374,22306604.93947984,-25645170.26678988,0.0,0.0,5020.78776,1502.592,6162.0,2435.55,1767.21,11598.699999999999,8835.89,9055.970000000003
2022-04-20,151674413.94000295,6108387.093796143,196429170.6532461,16151884.599201052,-23077974.78345448,0.0,0.0,5051.707896,1494.472,5255.25,2949.6166666666672,324.05999999999995,2165.0699999999997,814.9700000000001,2662.7499999999995
2022-04-21,159316654.3100003,4944299.486087469,196435420.74411827,9956646.74478276,-19345711.806378167,0.0,0.0,4926.929367000001,1499.7920000000004,5196.75,2770.0333333333338,387.72,2376.25,819.68,2839.7799999999997
2022-04-22,173078989.20996436,3863406.2214055546,196441670.8349904,8515534.413093112,26582825.88575787,0.0,0.0,4923.473811,1489.4600000000003,6454.5,3710.3499999999995,508.63,2697.85,900.74,3135.07
2022-04-23,186023464.54999903,2862725.6162622217,196447920.92586252,11612116.705798129,36253865.72219088,0.0,0.0,4897.295286,1473.8359999999998,6084.0,2691.566666666667,548.77,2761.9300000000003,977.3799999999999,3395.5299999999997
2022-04-24,222124186.57008192,1938979.7515765813,196454171.01673472,13914057.00398308,24965511.665470514,0.0,0.0,5057.978915999999,2466.26409,7146.75,3899.0333333333338,601.99,3164.7999999999997,1177.7999999999997,3845.5
2022-04-25,174983804.52001563,1088897.458629515,196460421.1076069,9795060.59288681,-19733346.41699468,0.0,0.0,4890.460368,2460.3418800000004,5557.5,2579.6333333333337,458.24999999999994,2682.23,927.4200000000001,2741.5899999999997
2022-04-26,157194859.39997682,309470.6088973259,196466671.19847903,-1170662.238527011,-25645170.266798608,0.0,0.0,4908.714480000001,2432.4579200000003,5694.0,2954.399999999999,477.6800000000002,2495.7099999999996,809.7900000000002,2556.92
2022-04-27,162269688.28994274,-401845.8646073581,196472921.2893512,-13166710.060197264,-23077974.783442065,0.0,0.0,4874.592630000001,2443.80001,5177.25,2588.066666666667,454.40000000000003,4112.28,3389.44,3259.68
2022-04-28,169201675.0899434,-1046997.138136409,196479171.3802233,-18739665.12400132,-19345711.806333978,0.0,0.0,4752.688623,2433.0478899999994,5499.0,2794.5,586.89,4296.680000000001,3628.2000000000003,3552.940000000001
2022-04-29,186009885.54993755,-1627258.9224877832,196485421.47109547,-15074971.34563996,26582825.885773927,0.0,0.0,4777.988088,2430.40826,6493.5,3165.8166666666666,613.1200000000001,4818.45,4096.75,3999.64
2022-04-30,201929536.70996335,-2143236.235867553,196491671.5619676,-6366398.802216114,36253865.72219195,0.0,0.0,4873.498245,2434.55598,7224.75,3110.916666666667,656.1899999999999,5332.76,4196.080000000001,4521.93
2022-05-01,238707763.25000048,-2594928.6474188925,196497921.65283972,-194231.30565669804,24965511.66546211,0.0,0.0,5575.5670740000005,2449.8591599999995,7995.0,3859.400000000001,687.8,5999.710000000001,5061.88,5193.2
2022-05-02,182388062.01002935,-2981857.2503796453,196504171.74371192,-1196824.076260705,-19733346.41690617,0.0,0.0,9346.942745999999,2445.4475800000005,759.75,3151.5000000000005,503.51,4410.72,3628.76,3490.5899999999992
2022-05-03,170952745.0999835,-3303245.96818912,196510421.8345841,-7625787.887622224,-25645170.26681041,0.0,0.0,9843.917394000002,2626.61294,1452.0,2475.8333333333335,427.8,4043.56,2932.4399999999996,3273.030000000001
2022-05-04,175058625.90999106,-3558247.44367152,196516671.9254562,-13576400.411912637,-23077974.783476368,0.0,0.0,9349.02762,2361.973659999999,4697.625,3255.1999999999994,2057.33,21161.41,13421.359999999999,8663.650000000001
2022-05-05,176640993.7899388,-3746201.795406029,196522922.0163284,-14497795.842729447,-19345711.80635935,0.0,0.0,10062.034896000001,2390.7412,8388.0,2609.3500000000004,1966.63,20864.149999999998,13218.18,8730.34
2022-05-06,197307221.2199442,-3866915.015716148,196529172.1072005,-10847935.413051182,26582825.885789976,0.0,0.0,10374.953403000003,2375.6642500000003,11173.5,3576.2,2372.5200000000004,23820.5,14883.36,9775.58
2022-05-07,228263406.10001698,-3920942.7872173614,196535422.19807264,-6853395.936771754,36253865.72219465,0.0,0.0,10385.014482,2378.75398,12580.875,3944.4500000000007,2837.0299999999993,26882.859999999997,17429.509999999995,11313.18
2022-05-08,203430530.67003372,-3909865.044404197,196541672.2889448,-6055591.315343235,24965511.66542688,0.0,0.0,10520.902068,2369.59225,9973.5,3024.9,2452.25,22666.31,14733.55,10227.49
2022-05-09,192337333.50010553,-3836536.723169313,196547922.37981692,-8121193.114501032,-19733346.41691404,0.0,0.0,10403.449617000002,926.2704,10088.25,2724.8,2391.3700000000003,22354.82,13975.749999999998,9656.710000000001
2022-05-10,174590440.2299962,-3705300.820916698,196554172.4706891,-9764992.254216095,-25645170.266772807,0.0,0.0,10194.641322,905.3208100000002,9305.875,2363.900000000001,1971.9399999999998,20364.579999999998,12439.41,9134.62
2022-05-11,172843758.41993824,-3522151.113469051,196560422.5615613,-8418697.008219713,-23077974.78341724,0.0,0.0,10002.489128,887.39435,9183.75,2367.55,1978.3499999999997,17704.170000000002,11783.54,9290.61
2022-05-12,182064485.22991678,-3294833.6009250795,196566672.6524334,-4709343.077720006,-19345711.80631516,0.0,0.0,10391.687623999998,918.50418,10343.95,3409.3833333333337,2015.1,18289.940000000002,12021.34,9555.12
2022-05-13,198183367.5699173,-3032877.926753437,196572922.74330556,-1313354.0591709972,26582825.88583794,0.0,0.0,10291.594697,910.1421000000003,11124.025,3454.8500000000013,2459.7599999999998,20548.429999999997,13286.120000000003,10505.01
2022-05-14,208106760.24992537,-2747552.5587161863,196579172.8341777,359268.68183596863,36253865.72219573,0.0,0.0,10665.796243,931.24643,10158.35,3407.625,2484.5,21287.0,14042.21,11243.519999999999
2022-05-15,246166802.6700697,-2451740.350484548,196585422.92504984,1937071.8705368908,24965511.66541847,0.0,0.0,10828.526642,931.8928299999999,11297.15,3348.0999999999995,3121.34,24383.41,16743.640000000003,13406.099999999999
2022-05-16,194630021.40001577,-2159734.1226158505,196591673.015922,6265092.783893572,-19733346.416921917,0.0,0.0,10295.479088000002,1490.7929300000003,8959.575,2818.7000000000007,2450.2400000000002,19920.8,13464.740000000002,10318.210000000001
2022-05-17,176334091.60994193,-1886955.005625876,196597923.10679412,13805014.178889764,-25645170.26673521,0.0,0.0,10139.406555,1731.2642099999998,7027.55,2348.916666666666,2118.1800000000003,18146.71,12013.849999999999,9217.630000000001
2022-05-18,209120553.51007473,-1649599.3690765863,196604173.1976663,21151257.35921896,-23077974.78346133,0.0,0.0,10485.971027,2104.81058,8521.725,2678.8666666666672,7706.870000000001,33108.91,29275.0,13823.26
2022-05-19,219596149.68992418,-1464223.1097700775,196610423.2885385,23606848.83725905,-19345711.80630576,0.0,0.0,10498.531345000001,2342.926689,9809.85,3643.4000000000015,8007.71,35976.719999999994,30616.57,14963.04
2022-05-20,236507311.82998183,-1347274.7841830135,196616673.3794106,19617521.21607187,26582825.88585399,0.0,0.0,10785.432234999998,2403.9050380000003,10749.775,3647.0000000000005,8832.42,39520.43000000001,32577.85000000001,16893.13
2022-05-21,245741286.52030236,-1314591.4465784968,196622923.47028276,12682575.727145946,36253865.722190775,0.0,0.0,10677.100807999997,2414.205348,10695.25,3849.2166666666667,9708.230000000001,37955.38,32222.140000000003,18919.02
2022-05-22,282118848.2701646,-1380873.0065241968,196629173.5611549,8507778.59577143,24965511.66535642,0.0,0.0,11155.403118999999,2436.03474,11384.375,3642.8500000000004,10734.289999999999,40459.06,35755.990000000005,21191.690000000002
2022-05-23,227256961.67998502,-1559152.371968843,196635423.65202704,9748998.288228674,-19733346.416875705,0.0,0.0,10668.978675000002,3171.9589080000005,8494.15,3076.6083333333336,8588.18,34944.04,30342.680000000004,16107.869999999999
2022-05-24,209782217.18993285,-1860279.5372916933,196641673.7428992,13282812.22726887,-25645170.26679642,0.0,0.0,10185.575266,3092.683039,7822.799999999999,3177.0499999999997,7849.179999999999,34267.46,28104.379999999997,14179.699999999997
2022-05-25,213263608.13995785,-2292438.0673227785,196647923.83377132,12848682.313623196,-23077974.78344892,0.0,0.0,10413.888751,3164.412856,6861.124999999999,3063.941666666667,10238.01,31210.05,27768.6,16952.45
2022-05-26,233018397.33998668,-2860712.0961158904,196654173.9246435,4919303.489463427,-19345711.80639176,0.0,0.0,10454.134568,3194.513759,8420.175,4018.1333333333337,11370.56,34316.590000000004,29842.14,18985.809999999998
2022-05-27,268652369.97010356,-3566721.000579839,196660424.01551563,-7547638.640559936,26582825.885886,0.0,0.0,10429.606422,3711.1607769999996,9786.025,4407.283333333333,13168.38,39915.95,34406.560000000005,21311.63
2022-05-28,253843846.16048607,-4408337.342095121,196666674.1063878,-17098621.68386199,36253865.72219789,0.0,0.0,10684.819721,3661.321657,9341.425,3988.7000000000003,11853.36,37402.340000000004,30952.09,20175.709999999995
2022-05-29,233687498.11007407,-5379501.533208193,196672924.19725996,-17948129.979520522,24965511.66550841,0.0,0.0,7720.155246000001,3685.7774980000004,7578.55,3668.8833333333337,11138.470000000001,30944.050000000003,26870.45,18992.6
2022-05-30,223887364.13025776,-6470144.0383457495,196679174.28813207,-10881807.000636628,-19733346.41684128,40476522.08789189,0.0,6648.984313000001,3664.8758269999994,6678.000000000001,364.90000000000003,9993.76,29643.489999999998,26105.439999999995,17325.530000000002
2022-05-31,194024641.22991493,-7666222.833482659,196685424.37900424,-2537723.3846788537,-25645170.266758826,0.0,0.0,6362.743298000001,3689.400744,6902.299999999999,232.20000000000005,8185.9,28393.070000000003,22718.940000000002,14944.27
2022-06-01,167769923.47997898,-8949880.420563752,196691674.4698764,242795.7629366426,-23077974.783483226,0.0,0.0,10938.870751000002,4687.213887,6045.974999999999,319.70000000000005,931.12,4939.200000000001,1541.12,9162.029999999999
2022-06-02,168675362.19995594,-10299721.021812188,196697924.5607485,-4065375.023124629,-19345711.806382354,0.0,0.0,10695.671175000001,4627.524909999999,5939.875,96.44999999999999,930.5799999999998,5199.490000000001,1713.6,9586.26
2022-06-03,185909092.63995153,-11691204.780680958,196704174.6516207,-11041050.075977206,26582825.88574577,0.0,0.0,10917.248184000002,6301.534677,7152.15,82.19999999999999,988.46,6097.9800000000005,1928.5000000000002,10841.039999999999
2022-06-04,192893745.95004085,-13097151.988973064,196710424.7424928,-14764884.196096424,36253865.72219294,0.0,0.0,11088.479714,6380.097207999998,7755.775,149.8,1154.59,6041.38,1934.5900000000001,11141.9
